matrix_name,rows,cols,nz,compiler_option,thread_option,chunk_size_option,scheduling_option,exec_time
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.094175
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.092983
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.093937
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.093937
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.104904
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.093937
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.535965
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.432014
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.427008
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.420094
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.426054
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.413895
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.420809
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.428200
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.429869
bayer03.mtx,6747,6747,56196,-O3,2,1,dynamic,0.430107
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.136852
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.041962
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.034094
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.213861
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.042915
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.041962
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.039101
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.040054
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.040054
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.038862
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.040054
bayer03.mtx,6747,6747,56196,-O3,2,10,static,0.040054
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.179052
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.064135
